Logo (ruta),Título,Descripción,Inscripciones,Vistas,Rating general,Rating por estrellas,Rating del contenido
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/bf/7d68f6a8fb49b9927c92682f22bac4/QuimicaenMiCasa_FINAL.jpg,¡¿Cómo?! ¿Química en mi casa?,"En este curso, ofrecido por la UNAM, el participante conocerá una buena parte de la química que lo rodea y tendrá elementos para saber que la química no es tan mala como nos quieren hacer creer.",69603,60892,4.8,"[{'Estrellas': 5, 'Porcentaje': '86.43'}, {'Estrellas': 4, 'Porcentaje': '10.75'}, {'Estrellas': 3, 'Porcentaje': '1.91'}, {'Estrellas': 2, 'Porcentaje': '0.33'}, {'Estrellas': 1, 'Porcentaje': '0.56'}]",99
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/8d/4da7e0226811e89d2ab5602f9e8b02/Mesa-de-trabajo-18_72x-100.jpg,¿Cómo llegamos aquí? Una historia del poder en México ,"Este curso, ofrecido por la UNAM, presenta una visión sintética de dos dimensiones clave para analizar el funcionamiento de la política mexicana actual: la política interna y las relaciones con el exterior. Además, incluye un estudio de caso – los conflictos por el petróleo –como un ejemplo de la relación entre ambas dimensiones y sus consecuencias prácticas. El enfoque del curso es histórico, es decir, se verá cómo se desarrollaron los procesos políticos en el tiempo. Esta perspectiva permitirá al participante  interpretar los acontecimientos actuales como consecuencia de grandes procesos que iniciaron hace tiempo, y no como eventos aislados o inexplicables.",21202,31642,4.8,"[{'Estrellas': 5, 'Porcentaje': '85.07'}, {'Estrellas': 4, 'Porcentaje': '13.68'}, {'Estrellas': 3, 'Porcentaje': '0.49'}, {'Estrellas': 2, 'Porcentaje': '0.49'}, {'Estrellas': 1, 'Porcentaje': '0.24'}]",98
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/20/b613075a114574be014b318707f049/Diabetes._FINALpsd.jpg,Actualización en el manejo del paciente con diabetes mellitus tipo 2,"Este curso está diseñado para ofrecer información actualizada sobre el manejo del paciente con diabetes mellitus tipo 2, con la finalidad de mejorar su atención médica. El curso está dirigido a médicos y profesionales sanitarios que tienen contacto con pacientes diabéticos; con ello, se busca disminuir la morbimortalidad de esta enfermedad y mejorar la calidad de vida de quienes la padecen. Este curso incluye temas relacionados con el manejo nutricional y la actividad física, así como estrategias de manejo farmacológico según el contexto clínico del paciente, a partir de sus comorbilidades y preferencias.",32275,49746,4.8,"[{'Estrellas': 5, 'Porcentaje': '86.58'}, {'Estrellas': 4, 'Porcentaje': '11.74'}, {'Estrellas': 3, 'Porcentaje': '1.16'}, {'Estrellas': 2, 'Porcentaje': '0.25'}, {'Estrellas': 1, 'Porcentaje': '0.25'}]",96
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/12/d592d6489f4c9d849cd739519410a8/AcuerdosGlobales_FINAL.jpg,Acuerdos globales para el desarrollo sostenible,"Los fenómenos naturales son factores de riesgo relevantes, que causan importantes daños y pérdidas económicas, afectando con una fuerza particular al sector agropecuario y al medio rural. En este contexto la acción climática es determinante y debe ser considerada parte decisiva del desarrollo. Precisamente durante el año 2015 se generaron importantes acuerdos globales sobre el desarrollo sostenible, que representan una ambiciosa agenda de transformación hacia al 2030 para luchar contra la pobreza y garantizar un desarrollo ambientalmente sostenible que considera la urgente necesidad de contar con una decisiva acción climática.

En este curso se expondrá el nuevo marco global para el desarrollo sostenible, su relevancia, implicaciones y oportunidades, a efectos de beneficiar el agro, la seguridad alimentaria y el medio rural; para lo cual se están considerando como instrumentos clave: el Marco de Sendai para la Reducción del Riesgo de Desastres 2015-2030, la Agenda de Acción de Addis Abeba de la Tercera Conferencia Internacional sobre la Financiación del Desarrollo, la Agenda 2030 para el Desarrollo Sostenible, los Objetivos de Desarrollo Sostenible y el Acuerdo de París.

El objetivo general del curso es: 
Comprender el nuevo marco global, su relevancia, implicaciones y oportunidades para el sector agrícola; la trascendencia del nuevo marco global de acción, su alcance y el compromiso de los países contenidos en el Marco de Sendai, Agenda de Acción de Addis Abeba, Agenda 2030 para el Desarrollo Sostenible y Acuerdo de París.

Este curso fue desarrollado por la Universidad Nacional Autónoma de México en conjunto con el Instituto Interamericano de Cooperación para la Agricultura.",14634,20980,4.7,"[{'Estrellas': 5, 'Porcentaje': '80.82'}, {'Estrellas': 4, 'Porcentaje': '15.05'}, {'Estrellas': 3, 'Porcentaje': '2.68'}, {'Estrellas': 2, 'Porcentaje': '0.82'}, {'Estrellas': 1, 'Porcentaje': '0.61'}]",98
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/c3/1f53e13be647928858edae554104c8/Finanzas-1.jpg,Administración financiera y su función en la empresa ,"Las finanzas corporativas son importantes en cualquier organización pues nos dan a conocer las necesidades de inversión y financiamiento de cualquier ente económico. Son indispensables para que el administrador financiero tome decisiones correctas en las áreas de operación, inversión y financiamiento para tal efecto, requiere de una serie de herramientas que le permitan planear, monitorear y controlar  los recursos monetarios de una organización.A lo largo de este curso el administrador financiero obtendrá herramientas que le permitan analizar los estados financieros básicos, medir el desempeño de una organización, presupuestar los bienes de capital, estructurar el capital y establecer la política de dividendos así como valuar empresas a través de diferentes métodos. 

En todo momento el administrador financiero, ya sea principiante o experto deberá tener en cuenta el dilema que surge de la teoría de la agencia, es por eso que en este curso se presenta la contrapropuesta del también llamado modelo Anglosajón o financiero es decir es decir el modelo Stakeholder o modelo de los interesados. Con esta óptica en mente, el administrador financiero tendrá un punto de vista adicional al tradicional paradigma de maximización de valor de los accionistas.",28388,63797,4.8,"[{'Estrellas': 5, 'Porcentaje': '84.33'}, {'Estrellas': 4, 'Porcentaje': '13.31'}, {'Estrellas': 3, 'Porcentaje': '1.65'}, {'Estrellas': 2, 'Porcentaje': '0.17'}, {'Estrellas': 1, 'Porcentaje': '0.52'}]",98
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/24/a35193920746a6b861a9cf51b73563/Habilidades-gerenciales_5.jpg,Administración para obtener resultados,"La planeación estratégica es una metodología de gran impacto que ha demostrado su eficacia en las mejores empresas del mundo. En este curso, revisaremos los principios básicos de la estrategia organizacional que permiten definir objetivos y tácticas para delimitar indicadores y líneas de acción que generen y mantengan la calidad y productividad en todas la áreas de una empresa.",9166,33262,4.9,"[{'Estrellas': 5, 'Porcentaje': '87.81'}, {'Estrellas': 4, 'Porcentaje': '10.62'}, {'Estrellas': 3, 'Porcentaje': '1.25'}, {'Estrellas': 2, 'Porcentaje': '0.31'}]",98
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/ce/82055eb8f0450d8c36a3462e851477/AgriculturUrban2_FINAL.jpg,Agricultura urbana y periurbana,"Este curso explica un conjunto de conceptos y herramientas básicas y necesarias para la producción de alimentos agrícolas y pecuarios en pequeños espacios haciendo énfasis en la sustentabilidad de los mismos. Revisando temas como plagas y enfermedades, promueve el rescate de conocimientos tradicionales que, con bajo costo, permiten grandes beneficios encaminados a la seguridad alimentaria y crecimiento de huertas familiares. La Agricultura Urbana y periurbana no es resultado de una moda sino de una posible solución a los problemas de inseguridad alimentaria que muchos países enfrentan, por lo que hay conceptos, teorías y metodologías que explican su existencia y orientan su práctica. Apropiarse de dichas nociones aunado a una implementación adecuada permite obtener los resultados esperados que impacten la seguridad alimentaria, la salud, el trabajo y los ingresos económicos de las familias que decidan efectuarla.

Este curso fue desarrollado por la Universidad Nacional Autónoma de México en colaboración con  el Instituto Interamericano de Cooperación para la Agricultura",38463,42331,4.7,"[{'Estrellas': 5, 'Porcentaje': '75.92'}, {'Estrellas': 4, 'Porcentaje': '17.70'}, {'Estrellas': 3, 'Porcentaje': '4.07'}, {'Estrellas': 2, 'Porcentaje': '1.27'}, {'Estrellas': 1, 'Porcentaje': '1.01'}]",97
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/6d/b71e9bfe5742699a72cc61c3308491/Algebrabasica2_FINAL.jpg,Álgebra básica,"Galileo dijo: ""El Universo está escrito en lenguaje matemático y los caracteres son triángulos, círculos y otras figuras geométricas, sin las que es humanamente imposible entender una sola palabra"".Para entender el Universo, es necesario plantear leyes que expliquen su comportamiento, como pueden ser las leyes de la gravedad, la propagación del calor, el electromagnetismo, la reproducción celular, el crecimiento poblacional, la propagación de las enfermedades, la variación de los precios de las acciones en la bolsa de valores, el comportamiento de las masas ante un conflicto, etcétera.
    Todas estas leyes se plantean utilizando ecuaciones, algunas muy sencillas, otras no tanto. Para poder aplicar estas ecuaciones para resolver problemas, es necesario manipularlas  siguiendo ciertas reglas que nos da el álgebra.
    Piensa en el álgebra como la gramática, que nos dice cómo traducir nuestras ideas al lenguaje, cómo formar frases y oraciones a partir de palabras, cómo conjugar verbos, a identificar las partes de una oración, las reglas de acentuación, etcétera.
    En este curso, ofrecido por la UNAM, aprenderás a construir expresiones algebraicas a partir de frases, lo que te permitirá resolver problemas en los que  conoces algunos datos numéricos y necesitas encontrar otros.
    Podrás plantear y resolver ecuaciones de primer grado, ecuaciones simultáneas y ecuaciones de segundo grado.
    Este curso te va a ser muy útil si actualmente estas llevando un curso de álgebra en la escuela y tienes problemas con él. También si ya has estudiado álgebra y necesitas repasarla, ya que necesitas recordarla para tener éxito en otros cursos más avanzados, como Geometría Analítica, Cálculo o Estadística.",205301,188055,4.8,"[{'Estrellas': 5, 'Porcentaje': '82.58'}, {'Estrellas': 4, 'Porcentaje': '13.67'}, {'Estrellas': 3, 'Porcentaje': '2.14'}, {'Estrellas': 2, 'Porcentaje': '0.65'}, {'Estrellas': 1, 'Porcentaje': '0.94'}]",93
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/6e/31072e12934d09a96dbf7317182f40/Anticorrupcion_FINAL.jpg,Anticorrupción: Introducción a conceptos y perspectiva práctica,"La corrupción es uno de los principales problemas en México. Los eventos de corrupción afectan de manera directa la calidad de vida de las personas, su desarrollo, el crecimiento económico y social del país, así como la confianza en el gobierno. El objetivo del curso es presentar los conceptos centrales del fenómeno social denominado corrupción, analizar su relación con la ética e integridad en el servicio público, así como con los derechos humanos. También, que se conozcan las principales leyes y su alcance en materia anticorrupción, así como introducir a los participantes en el análisis de redes de corrupción y responsabilidades por actos de corrupción. 

En este curso los participantes aprenderán a identificar los aspectos retóricos, normativos y prácticos de la corrupción.",21882,77499,4.9,"[{'Estrellas': 5, 'Porcentaje': '88.77'}, {'Estrellas': 4, 'Porcentaje': '9.16'}, {'Estrellas': 3, 'Porcentaje': '1.03'}, {'Estrellas': 2, 'Porcentaje': '0.45'}, {'Estrellas': 1, 'Porcentaje': '0.57'}]",97
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/37/f029cdcd464936b60571da766bba4d/TecMusical_5.jpg,Aplicaciones musicales con Arduino,"En este curso nos adentraremos en el terreno del hardware. Concretamente, aprenderemos a utilizar la placa de desarrollo de hardware de código abierto, llamada Arduino, enfocándonos en las aplicaciones que esta ofrece para la experimentación musical. De manera más específica, aprenderemos en este curso a construir nuestros propios generadores de sonido, y a partir de ello haremos instalaciones sonoras que nos permitirán expandir nuestra creatividad hacia el terreno de las cosas materiales, y ya no solo de los datos informáticos.",0,4681,4.4,"[{'Estrellas': 5, 'Porcentaje': '75'}, {'Estrellas': 4, 'Porcentaje': '12.50'}, {'Estrellas': 3, 'Porcentaje': '12.50'}]",0
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/15/74f2b13e474372af0d63270a477370/Aprender_FINAL.jpg,Aprender,"¿Quieres conocer tus recursos y niveles de desempeño relacionadas con tu proceso de aprender? ¿Te interesa desarrollar habilidades para aprender más y mejor? En APRENDER conocerás y pondrás en práctica, de forma sencilla y práctica, resultados de investigación recientes sobre los procesos de lectura, almacenamiento de información, recuperación de recuerdos y velocidad de procesamiento. Así, podrás utilizar, de forma eficiente, estrategias y técnicas muy útiles en tu vida académica, profesional y cotidiana.",227291,150368,4.9,"[{'Estrellas': 5, 'Porcentaje': '87.94'}, {'Estrellas': 4, 'Porcentaje': '10.18'}, {'Estrellas': 3, 'Porcentaje': '1.33'}, {'Estrellas': 2, 'Porcentaje': '0.18'}, {'Estrellas': 1, 'Porcentaje': '0.36'}]",98
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/d2/a9d33984a5413888ba45c25e57cbcd/Arduino_FINAL.jpg,Arduino y algunas aplicaciones,"Arduino es una iniciativa empleada para simplificar el uso de los microcontroladores, que surgió en 2005 como resultado de un proyecto de estudiantes en el Instituto IVREA. Nació con el objetivo de disminuir el costo de los microcontroladores, que entonces los estudiantes empleaban para sus proyectos y que resultaban demasiado costosos. Actualmente tiene diferentes usos, como la aplicación de desarrolladores de diseños artísticos e interactivos; de igual forma, muchas personas utilizan Arduino para incursionar en aplicaciones tecnológicas, como la automatización y la robótica.

Su aplicación, aunque pudiera parecer limitada a áreas de la ciencia muy especializadas, es en realidad común, al encontrarla en un cajero automático, un calentador de agua, la pluma de un estacionamiento o las puertas de una plaza o supermercado, y es que este tipo de herramientas, que facilitan nuestra vida diaria, están basadas en un pequeño microcontrolador, cuya tarea está dictada por un programa.

Programar es algo que hacemos día con día al planear nuestras actividades, pero si nos detenemos a organizar aquello que hacemos de manera inconsciente, obtendremos una serie ordenada de pasos que nos llevarán a un objetivo; si tenemos esto claro seremos capaces de planear actividades más complejas.

En este curso utilizaremos Arduino UNO para realizar dos prototipos que muestran el funcionamiento de dispositivos, como un chaleco para ciclista y un pastillero. No es requisito tener conocimientos de programación; sin embargo, conforme avances en el estudio de este curso probablemente necesites reforzar e investigar sobre algunos de los aspectos que aquí se expliquen.

A través de las actividades y material didáctico de este curso aprenderás a aplicar la tarjeta Arduino y podrás adquirir y reforzar nociones básicas de programación, utilizando una herramienta de fácil acceso, que te permitirá además elaborar posteriores proyectos de tu interés.

Subtítulos disponibles en español.
Cuatro semanas de estudio.
2-4 horas por semana.",74557,59289,4.6,"[{'Estrellas': 5, 'Porcentaje': '73.44'}, {'Estrellas': 4, 'Porcentaje': '19.11'}, {'Estrellas': 3, 'Porcentaje': '4.22'}, {'Estrellas': 2, 'Porcentaje': '1.40'}, {'Estrellas': 1, 'Porcentaje': '1.81'}]",98
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/d3/8235510b7a4003925af7ac63053703/AtreveteaInnovar_PensDiseno_FINAL.png,Atrévete a innovar tu enseñanza con pensamiento de diseño,"¿Quieres conocer nuevas formas de enseñar y no sabes por dónde empezar? La mayoría de nosotros estamos conscientes de que innovar en educación es necesario e importante para que las instituciones educativas respondan a una sociedad en constante cambio. Sin embargo, no existe un consenso sobre qué cambios se requieren ni sobre cómo llevarlos a cabo.
 
En este curso te acercarás a la discusión actual sobre innovación educativa y conocerás el pensamiento de diseño, una metodología para proponer iniciativas que transformen la enseñanza y el aprendizaje. 

También te guiaremos para que uses esta metodología en el desarrollo de un proyecto de innovación encaminado a atender una situación o problema de tu práctica docente actual.",6458,19064,4.9,"[{'Estrellas': 5, 'Porcentaje': '95.08'}, {'Estrellas': 4, 'Porcentaje': '3.27'}, {'Estrellas': 3, 'Porcentaje': '1.63'}]",98
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/cc/2b21d073724cd280c9cce447fa372e/TecMusical_3.jpg,Audio digital con Pure Data,"En este curso aprenderás los principios del audio digital a través de Pure Data, un lenguaje de programación gráfica enfocado en la creación y procesamiento de sonido. Con este fin abordaremos, de manera general, las diferentes herramientas que ofrece este lenguaje. Más específicamente, veremos cómo grabar, reproducir y procesar sonido en Pure Data, y abordaremos también técnicas básicas de síntesis de sonido.",0,4538,4.8,"[{'Estrellas': 5, 'Porcentaje': '93.33'}, {'Estrellas': 4, 'Porcentaje': '3.33'}, {'Estrellas': 3, 'Porcentaje': '3.33'}]",0
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/82/64af81875545a1b3f5f82554da4813/HabilidadesGerencialesC1.jpg,"Autoridad, dirección y liderazgo","En este curso, identificarás las principales responsabilidades y actividades que realiza un directivo en cualquier nivel de mando. Revisarás ejemplos que reflejan la importancia del ejercicio del liderazgo resaltando el valor del manejo adecuado de la comunicación, toma de decisiones, motivación, delegación, supervisión y coordinación del equipo de trabajo. Por otra parte, reconocerás los diferentes estilos de liderazgo y como éstos deben ser utilizados dependiendo de las particularidades de cada situación.",43559,139865,4.8,"[{'Estrellas': 5, 'Porcentaje': '80.29'}, {'Estrellas': 4, 'Porcentaje': '16.21'}, {'Estrellas': 3, 'Porcentaje': '2.46'}, {'Estrellas': 2, 'Porcentaje': '0.61'}, {'Estrellas': 1, 'Porcentaje': '0.41'}]",99
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/40/f81d05092d49b6910cd89618a13f49/Database-System_2.jpg,Business intelligence and data warehousing,"Welcome to the specialization course Business Intelligence and Data Warehousing. This course will be completed on six weeks, it will be supported with videos and various documents that will allow you to learn in a very simple way how to identify, design and develop analytical information systems, such as Business Intelligence with a descriptive analysis on data warehouses. You will be able to understand the problem of integration and predictive analysis of high volume of unstructured data (big data) with data mining and the Hadoop framework.After completing this course, a learner will be able to
●	Create a Star o Snowflake data model Diagram through the Multidimensional Design from analytical business requirements and OLTP system
●	Create a physical database system 
●	Extract, Transform and load data to a data-warehouse.
●	Program analytical queries with SQL using MySQL
●	Predictive analysis with RapidMiner
●	Load relational or unstructured data to Hortonworks HDFS
●	Execute Map-Reduce jobs to query data on HDFS for analytical purposes


Programming languages:
For course 2 you will use the MYSQL language.

Software to download:
Rapidminer
MYSQL
Excel
Hortonworks Hadoop framework

In case you have a Mac / IOS operating system you will need to use a virtual Machine (VirtualBox, Vmware).",8091,27024,4.0,"[{'Estrellas': 5, 'Porcentaje': '53.52'}, {'Estrellas': 4, 'Porcentaje': '21.12'}, {'Estrellas': 3, 'Porcentaje': '8.45'}, {'Estrellas': 2, 'Porcentaje': '2.81'}, {'Estrellas': 1, 'Porcentaje': '14.08'}]",0
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/3c/a5edb78118431896d44d612b82713e/CancerProstata_FINAL.jpg,Cáncer de próstata,"El profesional de la salud que lleve a cabo este curso tendrá presente la importancia de conocer el tema de cáncer de próstata, esto por ser el tumor maligno más frecuente en los hombres; además de identificar los factores de riesgo asociados a la presentación de la enfermedad y por tanto conocerá cómo se lleva a cabo el tamizaje en cáncer de próstata. Podrá sugerir la manera en cómo se diagnostica, clasifica y etapifica esta enfermedad, así como el tratamiento por etapas clínicas.",4411,8760,4.8,"[{'Estrellas': 5, 'Porcentaje': '85'}, {'Estrellas': 4, 'Porcentaje': '14.16'}, {'Estrellas': 3, 'Porcentaje': '0.83'}]",0
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/cb/7ad6c4639049c8815b8fc86c291367/Darwin_FINAL.jpg,Charles Darwin: El origen del evolucionismo moderno,"Este curso está dirigido a cualquier persona que desee conocer de manera general qué es y cómo se ha explicado la evolución de las especies. Será de gran interés para alumnos, profesores y profesionales del área de ciencias biológicas y de la salud que deseen conocer los antecedentes históricos, así como los fundamentos centrales de la teoría de Charles Darwin, que configuraron el pensamiento evolutivo moderno.",8601,11500,4.8,"[{'Estrellas': 5, 'Porcentaje': '79.54'}, {'Estrellas': 4, 'Porcentaje': '17.80'}, {'Estrellas': 3, 'Porcentaje': '1.51'}, {'Estrellas': 2, 'Porcentaje': '0.37'}, {'Estrellas': 1, 'Porcentaje': '0.75'}]",98
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/40/122a1265594627a60ff8540ca6e28c/IA_8.jpg,Cognición encarnada,"Esta materia de corte teórico forma parte del programa especializado introducción a la Inteligencia Artificial, aunque puede tomarse de manera independiente.Las ciencias cognitivas estudian el conocimiento, por lo que abarca a una diversidad de disciplinas, tales como la psicología, neurofisiología, lingüística, filosofía y también la inteligencia artificial. Por una parte, las ciencias cognitivas pueden ayudarnos a construir sistemas que exhiban una inteligencia más sofisticada. Por otra, los avances y experimentos en inteligencia artificial pueden ser útiles al resto de las ciencias cognitivas. 

En este curso cubrirá brevemente la historia y conceptos más relevantes de ciencias cognitivas, relacionándolos con temas revisados en el Programa Especializado. 

El objetivo es que puedas desarrollar un discurso para expresar tu opinión sobre la cognición en humanos, animales, otros seres vivos y máquinas.",1938,5725,4.8,"[{'Estrellas': 5, 'Porcentaje': '86.66'}, {'Estrellas': 4, 'Porcentaje': '6.66'}, {'Estrellas': 3, 'Porcentaje': '6.66'}]",0
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/ab/8723b0c7fd462ba8e309016ba93bd6/AutoConstruirViv1_FINAL.jpg,Cómo autoconstruir tu vivienda,"En este MOOC, ofrecido por la UNAM, aprenderás  las bases y los procedimientos precisos paso a paso para que puedas llevar a cabo la autoconstrucción de una vivienda básica, segura y económica para ti y tu familia; también te será de gran utilidad si estás buscando aprender a reparar,  mejorar la estructura de tu vivienda e incluso si buscas autoemplearte.¡Atrévete a mejorar tus habilidades en un tema que es siempre útil y necesario!",121630,86672,4.8,"[{'Estrellas': 5, 'Porcentaje': '80.56'}, {'Estrellas': 4, 'Porcentaje': '15.44'}, {'Estrellas': 3, 'Porcentaje': '2.96'}, {'Estrellas': 2, 'Porcentaje': '0.56'}, {'Estrellas': 1, 'Porcentaje': '0.45'}]",99
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/14/d1ddfe6f014e83b4df44496132c019/AutoConstruirViv2_FINAL.jpg,Cómo autoconstruir tu vivienda. Segunda etapa,"Si te has preguntado cómo es el proceso de construcción de losas, así como el diseño e instalación tanto eléctrica, hidráulica y sanitaria; no te puedes perder el curso ""Cómo autoconstruir tu vivienda. Segunda etapa"", que en su primera versión tuvo más de 60,000 estudiantes inscritos.En esta segunda etapa, te brindaremos información importante acerca de la construcción y mantenimiento de una vivienda; donde aprenderás cómo hacer el armado de una cimbra, la función de las cadenas de remate, el proceso de construcción de las escaleras, y los tipos de losas; así como los materiales y procesos principales para el diseño de una instalación eléctrica, hidráulica y sanitaria. Todo ello de la mano de especialistas en el tema, y con ayuda de recursos que te permitan conocer el funcionamiento de los componentes de tu vivienda para mejorarla, construirla o incluso autoemplearte.
¡Inscríbete, te esperamos!",12964,31046,4.8,"[{'Estrellas': 5, 'Porcentaje': '86.50'}, {'Estrellas': 4, 'Porcentaje': '11.65'}, {'Estrellas': 3, 'Porcentaje': '1.22'}, {'Estrellas': 2, 'Porcentaje': '0.61'}]",97
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/49/d67ecb9f074c49abab761b21eb5dc1/como_hacer_una_tesis_FINAL.jpg,Cómo hacer una tesis,"Con este curso, ofrecido por la UNAM, el participante en proceso de titulación o que están finalizando estudios universitarios, será capaz de elaborar una tesis en seis meses; por medio de las herramientas adquiridas en cada módulo, a fin de que las conjuguen con los conocimientos, habilidades y aptitudes con que cuentan e impulsando sus capacidades de investigación.",193811,90217,4.8,"[{'Estrellas': 5, 'Porcentaje': '83.73'}, {'Estrellas': 4, 'Porcentaje': '13.34'}, {'Estrellas': 3, 'Porcentaje': '1.94'}, {'Estrellas': 2, 'Porcentaje': '0.48'}, {'Estrellas': 1, 'Porcentaje': '0.48'}]",98
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/ee/0ed548358b4b3785f178c367d9400e/IA_6.jpg,Comportamiento adaptativo,"Los seres vivos han evolucionado en entornos cambiantes, por lo que han desarrollado mecanismos que les permiten exhibir comportamiento adaptativo. Usando el método sintético, podemos construir sistemas artificiales adaptativos que implementen dichos mecanismos, con lo cual también podemos incrementar nuestra comprensión de los sistemas naturales.En este curso veremos diversos conceptos que se han aplicado en la inteligencia artificial con orígenes en la biología y en la cibernética. Construyendo sobre ejemplos de sistemas vivos, revisaremos diversos algoritmos que permiten a los sistemas adaptarse y de esta manera enfrentar a la complejidad y cambios de su entorno. También cubriremos temas relacionados con la robustez, la cual complementa a la adaptación. Finalmente, veremos algunas aplicaciones de este tipo de inteligencia artificial. En el proyecto final, se desarrollará un sistema artificial que exhiba comportamiento adaptativo.",2153,3613,4.6,"[{'Estrellas': 5, 'Porcentaje': '60'}, {'Estrellas': 4, 'Porcentaje': '40'}]",0
https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/8f/5e558c737e498e9a3c0c7eced99c4d/TechMusical_04_FINAL.jpg,Composición algorítmica en Supercollider,"En este curso se ofrece una introducción a la composición musical a partir de líneas de código, particularmente en el ambiente de programación SuperCollider.A partir de una revisión de algunas de las principales herramientas de SuperCollider, el estudiante aprenderá a construir instrumentos digitales como sintetizadores y procesadores de sonido, así como secuenciadores algorítmicos, todo esto con el fin de generar sus propias composiciones.",0,3415,4.6,"[{'Estrellas': 5, 'Porcentaje': '78.94'}, {'Estrellas': 4, 'Porcentaje': '10.52'}, {'Estrellas': 3, 'Porcentaje': '5.26'}, {'Estrellas': 2, 'Porcentaje': '5.26'}]",0
